Name,Price,Normal Price,Link
"Acer Travelmate Business Laptop Intel Core i7-1165G7 Processor (Windows 11 Home/16 GB DDR4/512 GB SSD/Intel Iris Xe Graphics) TMP214-53 with 35.56 cm (14"") Full HD Display","39,990","₹89,999",https:amazon.in//Acer-Travelmate-i7-1165G7-Processor-TMP214-53/dp/B0CHRNZ37L/ref=sr_1_222?dib=eyJ2IjoiMSJ9._YvxlaS5kZa08C1zXjOWHGstKcKb6O00AEnTcPyS9BF0T6TfVibFXy_9JkoCBMDlXlozLtu8XMXZIRtt5032IIUSDEG0TCLy2itWA6sYbK-_MP623wenbJmiOkJ-GZBZNhu0oRM_IKU3oekhQqw8PFIq74Mbh1jf-7AxwvdJ3BCCWBJ54QcG0HSwcv5jKGTtcjyXr5ZpmkqVY8yJ64PmNDi9uYEXik1BaFyvUXnSixp2QyqW8PfpprE4qK2LQUbMIrJfoRmchAwUyvSnw_B3Wg6--cvJydz11FUV9GJYQ5Bhshq7I1wSQQMOcpHk6VwaOnKpLPjkFpnR-dEm1Zd0aCpmc6D7695aNvy92WlaE88.I5aETAWyrzTcqJSZuFutLHcL-EI0XGPO4cb6Vjvt_e0&dib_tag=se&keywords=laptops&qid=1736962360&s=computers&sr=1-222&xpid=9x5mw5HGXik4p
"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11PRO) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021","33,240","₹49,990",https:amazon.in//Lenovo-V14-G3-Intel-1215U/dp/B0DGKZPWV5/ref=sr_1_223?dib=eyJ2IjoiMSJ9._YvxlaS5kZa08C1zXjOWHGstKcKb6O00AEnTcPyS9BF0T6TfVibFXy_9JkoCBMDlXlozLtu8XMXZIRtt5032IIUSDEG0TCLy2itWA6sYbK-_MP623wenbJmiOkJ-GZBZNhu0oRM_IKU3oekhQqw8PFIq74Mbh1jf-7AxwvdJ3BCCWBJ54QcG0HSwcv5jKGTtcjyXr5ZpmkqVY8yJ64PmNDi9uYEXik1BaFyvUXnSixp2QyqW8PfpprE4qK2LQUbMIrJfoRmchAwUyvSnw_B3Wg6--cvJydz11FUV9GJYQ5Bhshq7I1wSQQMOcpHk6VwaOnKpLPjkFpnR-dEm1Zd0aCpmc6D7695aNvy92WlaE88.I5aETAWyrzTcqJSZuFutLHcL-EI0XGPO4cb6Vjvt_e0&dib_tag=se&keywords=laptops&qid=1736962360&s=computers&sr=1-223&xpid=9x5mw5HGXik4p
"ASUS TUF Gaming F15, 15.6"" (39.62cm) FHD 144Hz, 13th Gen Intel Core i7-13620H, Gaming Laptop (16GB DDR5/512GB SSD/NVIDIA GeForce RTX 4060 /Windows 11//Mecha Gray/2.20 Kg), FX507VV-LP287W","1,02,500","₹1,31,990",https:amazon.in//ASUS-39-62cm-i7-13620H-GeForce-FX507VV-LP287W/dp/B0D25TQNN7/ref=sr_1_224?dib=eyJ2IjoiMSJ9._YvxlaS5kZa08C1zXjOWHGstKcKb6O00AEnTcPyS9BF0T6TfVibFXy_9JkoCBMDlXlozLtu8XMXZIRtt5032IIUSDEG0TCLy2itWA6sYbK-_MP623wenbJmiOkJ-GZBZNhu0oRM_IKU3oekhQqw8PFIq74Mbh1jf-7AxwvdJ3BCCWBJ54QcG0HSwcv5jKGTtcjyXr5ZpmkqVY8yJ64PmNDi9uYEXik1BaFyvUXnSixp2QyqW8PfpprE4qK2LQUbMIrJfoRmchAwUyvSnw_B3Wg6--cvJydz11FUV9GJYQ5Bhshq7I1wSQQMOcpHk6VwaOnKpLPjkFpnR-dEm1Zd0aCpmc6D7695aNvy92WlaE88.I5aETAWyrzTcqJSZuFutLHcL-EI0XGPO4cb6Vjvt_e0&dib_tag=se&keywords=laptops&qid=1736962360&s=computers&sr=1-224&xpid=9x5mw5HGXik4p
"ASUS TUF Gaming F17 (2022), 17.3""(43.94 cms) FHD 144Hz, Intel Core i5-12500H 12th Gen, RTX 3050 4GB GPU, Gaming Laptop (16GB/512GB SSD/90WHr Battery/Windows 11/Gray/2.6 Kg), FX707ZC4-HX067W","64,990","₹1,05,990",https:amazon.in//ASUS-i5-12500H-Battery-Windows-FX707ZC4-HX067W/dp/B0C8JJWSXP/ref=sr_1_225?dib=eyJ2IjoiMSJ9._YvxlaS5kZa08C1zXjOWHGstKcKb6O00AEnTcPyS9BF0T6TfVibFXy_9JkoCBMDlXlozLtu8XMXZIRtt5032IIUSDEG0TCLy2itWA6sYbK-_MP623wenbJmiOkJ-GZBZNhu0oRM_IKU3oekhQqw8PFIq74Mbh1jf-7AxwvdJ3BCCWBJ54QcG0HSwcv5jKGTtcjyXr5ZpmkqVY8yJ64PmNDi9uYEXik1BaFyvUXnSixp2QyqW8PfpprE4qK2LQUbMIrJfoRmchAwUyvSnw_B3Wg6--cvJydz11FUV9GJYQ5Bhshq7I1wSQQMOcpHk6VwaOnKpLPjkFpnR-dEm1Zd0aCpmc6D7695aNvy92WlaE88.I5aETAWyrzTcqJSZuFutLHcL-EI0XGPO4cb6Vjvt_e0&dib_tag=se&keywords=laptops&qid=1736962360&s=computers&sr=1-225&xpid=9x5mw5HGXik4p
"HP 15, AMD Ryzen 5 7520U, 16GB LPDDR5, 512GB SSD, (Win11, Office21, Silver,1.59kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, FPR, fc0031AU","43,990","₹62,527",https:amazon.in//HP-15-6-inch-Graphics-Privacy-fc0031AU/dp/B0C3D8BZVQ/ref=sr_1_241?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-241&xpid=9x5mw5HGXik4p
"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1806IN","64,990","₹81,990",https:amazon.in//MSI-i7-13620H-Windows-GeForce-B13UCX-1806IN/dp/B0CV9NM13Y/ref=sr_1_250?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-250&xpid=9x5mw5HGXik4p
"HP 15 Intel Core i3 12Th Gen (8GB Ram/512GB SSD/Fhd/Windows 11/Backlit Keyboard/15.6"" (39.6Cm)/Silver/1.59Kg) Fd0063Tu Laptop","36,085","₹49,995",https:amazon.in//HP-Windows-Backlit-Keyboard-Fd0063Tu/dp/B0DCG279M2/ref=sr_1_251?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-251&xpid=9x5mw5HGXik4p
"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Iris Xe/Win 11/Office 2021/75WHr/Blue/1.7 kg) S5504VA-MA541WS","75,990","₹1,06,990",https:amazon.in//ASUS-Vivobook-i5-13500H-Laptop-S5504VA-MA541WS/dp/B0BSDZY5FV/ref=sr_1_252?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-252&xpid=9x5mw5HGXik4p
"MSI Katana A15 Ai, AMD Ryzen 7 8845Hs, Built-in Ai, 40Cm Fhd 144Hz Gaming Laptop(16Gb/512Gb Nvme Ssd/Windows 11 Home/Nvidia Geforce RTX 4050, Gddr6 6Gb/Black/2.25Kg), B8Ve-418In","96,990","₹1,17,990",https:amazon.in//MSI-Katana-Windows-GeForce-B8VE-418IN/dp/B0CV5FHZ2C/ref=sr_1_253?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-253&xpid=9x5mw5HGXik4p
(Refurbished) HP 14s 10th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics),"26,999","₹89,999",https:amazon.in//Refurbished-HP-Laptop-Windows-Graphics/dp/B0DMZXHRNW/ref=sr_1_254?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-254&xpid=9x5mw5HGXik4p
"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display","22,990","₹38,999",https:amazon.in//Acer-Business-Processor-Graphics-Z2-493/dp/B0B42QJMJP/ref=sr_1_255?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-255&xpid=9x5mw5HGXik4p
"FUTOPIA Ultimus PRO Intel Dual Core ~2.4GHz (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3CNC43BN-MB Thin and Light Laptop (14 Inch, Matt Black, 1.2 kg)","11,750","₹24,990",https:amazon.in//FUTOPIA-Ultimus-2-4GHz-Storage-NU14U3CNC43BN-MB/dp/B0D98DS8ZR/ref=sr_1_256?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-256&xpid=9x5mw5HGXik4p
"HP Victus Gaming Laptop, AMD Ryzen 7 8845HS AI Powered, 6GB RTX 4050 GPU,15.6-inch (39.6 cm),FHD, IPS,144Hz,16GB DDR5,1TB SSD, 300 nits, Win 11,Backlit KB, DTS:X Ultra (MSO, Blue, 2.29 kg), fb2117AX","92,990","₹1,13,320",https:amazon.in//HP-Victus-Powered-15-6-inch-Backlit/dp/B0D7PXTNRX/ref=sr_1_257?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-257&xpid=9x5mw5HGXik4p
"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UC-1692IN","60,250","₹1,00,000",https:amazon.in//MSI-i5-12450H-Windows-GeForce-B12UC-1692IN/dp/B0CV9P2BB8/ref=sr_1_258?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-258&xpid=9x5mw5HGXik4p
"HP Spectre x360 13th Gen Intel Evo Core i7-1360P 16 inch(40.6cm)UHD+OLED 500 nits Gorilla Glass Touch 2-in-1 Laptop(32GB RAM/1TB SSD/5MP(IR)Camera/Intel Arc Graphics/Backlit KB/FPR/B&O/Pen),16-f2005TX","1,49,990","₹2,13,582",https:amazon.in//HP-Spectre-i7-1360P-Graphics-16-f2005TX/dp/B0C1CLMLWX/ref=sr_1_259?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-259&xpid=9x5mw5HGXik4p
"Dell Alienware M18 R1, Windows 11 Home, Intel Core I9-13980HX| NVIDIA RTX 4090, 16GB|64GB RAM|1TB SSD, FHD|Window 11|Ms Office' 21|18.0"" (45.72Cm)|Dark Metallic Moon|2.72Kg|Gaming Laptop","4,50,990","₹5,40,986",https:amazon.in//Dell-Alienware-i9-13980HX-Processor-Metallic/dp/B0C9F1VXCJ/ref=sr_1_242?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-242&xpid=9x5mw5HGXik4p
"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg","48,990","₹66,760",https:amazon.in//Dell-Laptop-i5-1335U-Processor-39-62cm/dp/B0CCSMVFWS/ref=sr_1_260?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-260&xpid=9x5mw5HGXik4p
"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black","22,990","₹99,999",https:amazon.in//Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=sr_1_261?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-261&xpid=9x5mw5HGXik4p
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1305U 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 82X700C8IN","36,490","₹56,490",https:amazon.in//Lenovo-IdeaPad-i3-1305U-Windows-82X700C8IN/dp/B0DR8NCVY1/ref=sr_1_262?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-262&xpid=9x5mw5HGXik4p
"ASUS Vivobook 15X OLED, 2.8K (2880 x 1620) 16:9, Core i5-1335U Processor 1.3 GHz, Thin & Light Laptop (16GB RAM/512GB SSD/Windows 11/Office Home/50Whr Battery/Cool Silver/1.60 kg), K3504VAD-MA542WS","59,990","₹72,990",https:amazon.in//ASUS-Vivobook-OLED-2-8K-2880/dp/B08H1MNSD7/ref=sr_1_263?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-263&xpid=9x5mw5HGXik4p
"HP New 15 Intel Core i3 12th Gen (8GB DDR4 RAM/ 512 GB NVMe M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6"" Screen/Silver / 1.59 kg/Dual Speakers) FD0061TU","36,390","₹45,995",https:amazon.in//HP-Windows-Office2021-Speakers-FD0061TU/dp/B0DCG8DMRR/ref=sr_1_264?dib=eyJ2IjoiMSJ9.R1w_kvShc95WCZ3-1QEKZKvY8zCD7T0AH3mGiFXO3TJzAGX46RXykyVn66T9CYZp-uZ8AmrgIIRLEQhjx1-t7PW3fF5ZSikFcftUO9AsR-JZBPZfoIu31RNeovPy7eont-0BKsoyQrrKq-8Nhb09YDepcwgVpV0KnsyatNL5Npr1oeIq_62ICcPkXHIV0mwtrPPa3gLaE7He8TCLpWMJC1AY0wilSBXKk2zoc7IApMdRdka93JzRJxmIskppy_D4v4dP9PAnmRML0jobB3ohf5uQwx0JZt4HkrEpPXfM5l7GwN7e1lTuFx6av_U7Fr82GRUM8RPa09js9foJPaWiaNo_8Rd2-nXrvrZMrxOhuxM.khsoJDiyaX7JC7dvxpZq7hGH2GQbCySFdgTyyrIac9s&dib_tag=se&keywords=laptops&qid=1736962375&s=computers&sr=1-264&xpid=9x5mw5HGXik4p
